"Countryname","Countrycode","YEAR","GDPP","GDPPG","PPP","POPG","g_cal","ERP","ERS","ERT","LEXT","GEHT","RP","RG","AF","CTP","INV","INF","EXG","DEV","ICTT","ICTM","ICTI","ICTE","CPT","g","logit_g","logCPT","logINV","logINF","logEXG","logPPP","logg","devICTI","numDEV"
"Japan","JP",2004,37688.7223359406,2.17028926631583,30348.0417430518,0.0336622582725446,-0.842685722890201,NA,NA,NA,82.030243902439,17.2258943319321,173,128,546,"16436146",69.8628,-0.00857338820299998,14.2739099484304,"1",46.4945784340364,71.35,15.2546849188515,62.3939296327259,16436146,2.125,1,16.6149934918859,4.24653331873582,NA,2.6584333917459,10.3204872719365,0.75377180237638,15.2546849188515,1
"Japan","JP",2005,37217.648727917,1.65312259739312,31663.4530989772,0.00939209655766336,-0.720990300721337,NA,NA,NA,81.9251219512195,17.7833825349808,177,135,540,"17055082",84.7512,-0.282946068764487,7.16911827108883,"1",45.2386480706702,75.19,18.1577263664709,66.9210661042901,17055082,1.649,1,16.6519587817975,4.43971990545235,NA,1.96978267230598,10.3629183956801,0.500169043577462,18.1577263664709,1
"Japan","JP",2006,35433.988963743,1.35575341941174,33090.1962558485,0.0633735894181335,5.74754449435729,NA,NA,NA,82.3219512195122,17.9011791944504,182,139,538,"18469710",98.9617,0.249355116079096,10.3143303335071,"1",43.6285681318699,77.73,20.587372793356,68.6852703213795,18469710,1.425,1,16.7316426509152,4.59473290659472,-1.38887722953818,2.3335342227974,10.4069923318696,0.354171813720614,20.587372793356,1
"Japan","JP",2007,35275.2284312667,1.53744131641996,34501.5087278137,0.114908847726211,0.81319771818592,NA,NA,NA,82.5070731707317,18.2738289237022,189,143,536,"19164522",98.1964,0.0600394544986868,8.67212446306867,"1",39.8734394385259,83.54,22.0267019820224,74.3,19164522,1.645,1,16.7685713151865,4.58696955481063,-2.81275335788962,2.16011379688543,10.4487583333042,0.497740384217335,22.0267019820224,1
"Japan","JP",2008,39339.2975731826,-1.14142484865074,34798.7658977271,0.0484253945978966,-0.57857557919928,NA,NA,NA,82.5875609756098,18.1329637765884,186,126,525,"18943606",80.3854,1.38007886164923,1.5579398517564,"1",37.6749152935686,85.88,23.4308357348031,75.4,18943606,-1.043,0,16.7569770183077,4.38683256765529,0.322140643658966,0.443364340641963,10.4573372024248,NA,23.4308357348031,1
"Japan","JP",2009,40855.1756354596,-5.40459418798163,33198.616113072,-0.0124946312294096,-1.25801816037142,NA,NA,NA,82.9314634146342,18.0822789669037,204,107,13,"16285918",64.4049,-1.35283672951722,-23.426769473711,"1",51.9576459881367,90.46,25.563497868608,78,16285918,-5.311,0,16.6058113659972,4.16518971717236,NA,NA,10.4102634706946,NA,25.563497868608,1
"Japan","JP",2010,44507.6763859172,4.17302753841349,34986.9945402402,0.0179605415195644,-2.43746071330935,NA,NA,NA,82.8426829268293,18.9399600028992,176,106,503,"19547865",64.611,-0.719979429159149,24.9105519783434,"1",51.048348243633,95.91,26.5296046043283,78.21,19547865,4.156,1,16.788376631271,4.16838467493057,NA,3.21529148793438,10.4627316868523,1.42455307323698,26.5296046043283,1
"Japan","JP",2011,48167.9972684965,0.0697628079004318,35774.6967129559,-0.185226486410846,-11.3129678027291,NA,NA,NA,82.5912195121951,21.7334017157555,119,102,451,"19169505.05",61.2892,-0.267633600966946,-0.246043447187944,"1",50.3261049612345,103.32,27.7793786121157,79.0541135244739,19169505.05,-0.3,0,16.7688312957005,4.11560364471218,NA,NA,10.4849961267634,NA,27.7793786121157,1
"Japan","JP",2012,48603.4766497749,1.65731759271522,37191.3859456258,-0.159710675844347,-0.137754654104398,NA,NA,NA,83.0960975609756,22.2569525241852,187,108,471,"20833791",55.0323,-0.0519390581717368,-0.0884886975647419,"1",50.0104875607298,109.89,28.1353373984594,79.4964,20833791,1.717,1,16.8520867937972,4.0079202855826,NA,NA,10.5238324528455,0.540578581915338,28.1353373984594,1
"Japan","JP",2013,40454.4474578903,2.14753175324213,38974.0794886127,-0.144271883387076,-0.0966672539305861,NA,NA,NA,83.3319512195122,22.2705587744713,192,113,504,"21049617",71.4735,0.346440325653898,0.761212809293269,"1",49.8925804740465,115.25,28.7720699958411,88.219428911,21049617,2.176,1,16.8623929231528,4.26932675162929,-1.06004469551887,-0.272842315938631,10.5706520756512,0.777488328993696,28.7720699958411,1
"Japan","JP",2014,38109.4121125573,0.507999337353809,39179.155610609,-0.132694222147042,-0.0802489089920008,NA,NA,NA,83.5878048780488,22.6169809699059,190,112,543,"21139091",88.8581,2.76195408251338,9.29036941525926,"1",49.5888654946238,123.16,29.4837561628473,89.1068330166075,21139091,0.543,1,16.866634538428,4.48704071533003,1.01593843012529,2.22897831686392,10.5759001397249,-0.610645959048202,29.4837561628473,1
"Japan","JP",2015,34524.4698609337,1.33040088110521,40396.2432092141,-0.106124993746747,-0.200228977346526,NA,NA,NA,83.7939024390244,23.2066512107849,193,119,543,"20577013.25",99.649,0.789517890139427,2.94131497291031,"1",49.7757649710768,125.45,30.3727300888924,91.0580283929962,20577013.25,1.336,1,16.8396851490722,4.60165401148552,-0.236332785455238,1.0788567510527,10.6064920697545,0.289680075114454,30.3727300888924,1
"Japan","JP",2016,38761.8181501925,0.637897176558994,39970.6798469243,-0.115284177050088,0.0863056192511837,NA,NA,NA,83.9848780487805,23.2058465480804,132,115,565,"20784617",105.5,-0.116666666666671,1.7127991650155,"1",50.1947003311163,130.6,31.1557363534816,93.18272128,20784617,0.536,1,16.849723703749,4.65871095291612,NA,0.538128970796428,10.5959014604905,-0.623621117911335,31.1557363534816,1
"Japan","JP",2017,38386.5111457057,2.33647954980609,40858.8843834887,-0.164484036370785,0.426770269603615,NA,NA,NA,84.099756097561,23.6442908644676,127,NA,17,"22054800",113.055,0.467211747038214,6.83169312894267,"1",50.2474696129043,135.52,31.7894899893316,84.58806583,22054800,2.341,1,16.9090408232416,4.72787442596354,-0.760972704294884,1.92157253875363,10.617879564609,0.850578188508774,31.7894899893316,1
"Japan","JP",2018,39159.4235633952,0.526738907751749,41335.5232236058,-0.202670345017896,0.23215814427748,NA,NA,NA,84.2109756097561,NA,61,NA,568,"22433824",NA,0.979903670486641,3.42596193145965,"1",49.9407376564706,141.41,32.6223096847262,91.2816084864932,22433824,0.522,1,16.9260803779216,NA,-0.020301007570626,1.23138228818218,10.6294775357319,-0.650087691099498,32.6223096847262,1
"Korea, Rep.","KR",1990,6610.0365083067,8.80042947047623,8392.4110099923,0.985130494218767,-0.00400647175135549,105.30177,92.89714,36.53218,71.5975609756098,NA,NA,NA,262,NA,44.619,8.57360068709822,5.08760498255118,"1",NA,NA,NA,NA,NA,8.8,1,NA,3.79815977727857,2.1486877945578,1.6268071859467,9.03508312528201,2.17475172148416,NA,1
"Korea, Rep.","KR",1991,7636.98242937015,9.68699892935838,9486.82169123226,0.989785981821526,0.00472575727792379,105.21388,92.21612,37.59777,72.0463414634146,NA,NA,NA,276,NA,31.8229,9.33336072477763,12.2215634027384,"1",NA,NA,NA,NA,NA,9.687,1,NA,3.46018615640613,2.23359515630039,2.50320188359104,9.15765892415271,2.27078478044425,NA,1
"Korea, Rep.","KR",1992,8126.67038993422,5.10078169583505,10201.2633984046,1.03916135557339,0.0498848990172578,104.81044,91.81615,39.18864,72.4975609756098,NA,NA,NA,334,NA,28.6318,6.2126786445748,12.1243264576303,"1",NA,NA,NA,NA,NA,5.101,1,NA,3.35451798824793,1.82659214667527,2.49521388539443,9.23026685419071,1.62943659894079,NA,1
"Korea, Rep.","KR",1993,8884.92831945455,5.79728551709316,11054.2618539039,1.01582143742509,-0.0224603407575925,103.84531,93.79379,42.95519,72.9975609756098,NA,NA,NA,379,NA,31.8024,4.80110248980126,10.0619063832966,"1",NA,NA,NA,NA,NA,5.797,1,NA,3.4595417586364,1.56884557691546,2.30875664804022,9.31057132072345,1.7573405423576,NA,1
"Korea, Rep.","KR",1994,10385.3361681219,8.17476415138178,12219.7127730286,1.00615724501748,-0.00951367243450463,103.6754,97.17899,44.5598,73.3975609756098,NA,NA,NA,397,NA,36.7516,6.26581477198877,18.0976834223789,"1",NA,NA,NA,NA,NA,8.175,1,NA,3.60418176212609,1.83510863128694,2.89578394236678,9.4108057277872,2.10108071678332,NA,1
"Korea, Rep.","KR",1995,12564.7781344586,8.51715304454162,13549.1197615149,1.00620085457685,4.33426878212462e-05,103.30252,98.69452,48.32634,73.7,NA,NA,46,430,NA,34.6576,4.48068699525355,22.9564367751298,"1",NA,NA,NA,NA,NA,8.517,1,NA,3.54551703780458,1.49977638182523,3.1335983666869,9.51407686194788,2.14206416615894,NA,1
"Korea, Rep.","KR",1996,13403.049586225,6.86762448842396,14724.2791108468,0.952779421852704,-0.0530922156159487,102.90024,100.81208,53.73017,74.1512195121951,NA,202,35,452,NA,26.5366,4.9248096866348,10.1899004427265,"1",NA,NA,NA,NA,NA,6.868,1,NA,3.27852491218202,1.59428563156976,2.32139707709137,9.59725305050281,1.92687294303523,NA,1
"Korea, Rep.","KR",1997,12398.4800276705,5.17962976582618,15744.781273962,0.937713808920155,-0.0158122778336811,101.8404,99.21934,69.23929,74.6024390243903,NA,203,33,512,NA,14.4845,4.43906376109768,18.7137985609163,"1",NA,NA,NA,NA,NA,5.18,1,NA,2.67307911215816,1.49044348959142,2.92926114271095,9.66426424166105,1.64480505627139,NA,1
"Korea, Rep.","KR",1998,8281.69998157684,-5.8118196273288,14976.4219145956,0.72186501759031,-0.230186213828301,102.76645,97.10824,66.52222,75.0048780487805,NA,195,262,478,NA,19.2303,7.51334012248214,14.5646213157226,"1",NA,NA,NA,NA,NA,-5.812,0,NA,2.95648716010302,2.01668012355653,2.6785953904663,9.61423237103658,NA,NA,1
"Korea, Rep.","KR",1999,10672.4179334373,10.6774505835378,16807.1294764195,0.710794593061376,-0.015335865098282,102.56433,96.30732,72.34547,75.409756097561,NA,197,264,522,NA,45.3401,0.812996589285747,12.2700361703787,"1",NA,NA,NA,NA,NA,10.677,1,NA,3.81419185063496,-0.20702836466361,2.5071602065896,9.72955844896674,2.36809189519617,NA,1
"Korea, Rep.","KR",2000,12256.9935679503,8.15268965958531,18551.2611150386,0.836180864297766,0.176402961503061,100.62405,95.95925,76.6555,75.909756097561,8.14317017793655,196,16,500,"9030174",44.1612,2.25918477850415,16.9854648134148,"1",54.5871977982931,56.6,8.16813422570446,44.7,9030174,8.153,1,16.0160821943105,3.78784657551268,0.815004030733956,2.83235796735025,9.82829305036293,2.09838595768077,8.16813422570446,1
"Korea, Rep.","KR",2001,11561.2483689073,4.05100640297607,19693.4432338796,0.767241774760276,-0.0824451891701513,99.24331,95.61709,79.56944,76.4121951219512,9.63478833436966,201,14,464,"9287221",36.3432,4.06641964799839,-1.7990697742394,"1",54.0285896448229,60.88,16.3878407144527,56.6,9287221,4.051,1,16.0441499271801,3.59300711632842,1.40276291893074,NA,9.88804102855809,1.39896376422055,16.3878407144527,1
"Korea, Rep.","KR",2002,13165.0657360554,7.10433310954843,21396.8377455369,0.577957276814842,-0.246707757804997,98.92699,95.80931,82.14563,76.7658536585366,9.29706916213036,200,18,513,"11719500",40.6244,2.76251135208606,12.8127174232531,"1",53.6151789099176,67.38,21.6783004222936,59.4,11719500,7.104,1,16.276764679087,3.70436887131007,1.01614017618785,2.5504382263744,9.9709984211909,1.96065800568987,21.6783004222936,1
"Korea, Rep.","KR",2003,14672.8574703505,2.61403982726638,22074.0142821384,0.518321452985646,-0.103183792680754,99.91718,96.49393,84.3598,77.2146341463415,7.85621926188469,198,29,469,"13049534",43.6937,3.51487924186862,13.5795267390889,"1",52.066189320932,69.6,23.1626424183537,65.5,13049534,2.614,1,16.3842629822831,3.77720392694908,1.25700516958532,2.6085632716771,10.0021563713444,0.96088161520203,23.1626424183537,1
"Korea, Rep.","KR",2004,16496.1200942502,4.78128615324052,23785.2872370492,0.396331436697806,-0.235355908163073,100.25999,97.1923,87.48885,77.6658536585366,8.71300026774406,199,17,521,"14363194",50.7653,3.59059139085802,21.0047849842309,"1",48.5998529161913,75.45,24.5836112145558,72.7,14363194,4.781,1,16.4801795202503,3.9272130503191,1.27831692176276,3.04475026816005,10.0768224851882,1.56464972964397,24.5836112145558,1
"Korea, Rep.","KR",2005,19402.5026259549,4.08764514661904,25186.8675668092,0.211997784117548,-0.465099751147947,101.10885,97.0684,91.69358,78.1682926829268,9.30094718933105,205,9,484,"15113275",67.0027,2.75409020054754,7.89918335820504,"1",49.0854729217157,78.73,25.0317092602867,73.5,15113275,4.088,1,16.5310840546416,4.20473291708647,1.01308715232913,2.06675938175057,10.1340780093637,1.4080558529014,25.0317092602867,1
"Korea, Rep.","KR",2006,21743.4774514255,4.71292765493601,26877.9920994034,0.525199940498775,1.4773841042016,101.73847,95.8076,97.05218,78.6682926829268,10.0843206048012,207,15,507,"15513935",79.8076,2.24184710439148,12.0450939030045,"1",45.8905012967249,82.24,28.7286588251815,78.1,15513935,4.713,1,16.5572492102601,4.37961873801614,0.807300126245777,2.48865743205176,10.1990630931641,1.55032464794159,28.7286588251815,1
"Korea, Rep.","KR",2007,24086.4104391677,5.26636114571932,29059.7656812037,0.505234032920336,-0.0380158222399601,102.92038,95.24726,101.92818,79.119512195122,10.6122754514217,207,20,558,"17086133",88.3203,2.53484687118478,12.6039352995937,"1",46.9190499565513,90.49,29.9990924814433,78.8,17086133,5.266,1,16.6537777568142,4.48096997926215,0.930133229374372,2.5340090905586,10.2771098738159,1.66127106107412,29.9990924814433,1
"Korea, Rep.","KR",2008,21350.427979823,2.23375225977168,29946.0774891302,0.759316681850927,0.502900898148035,102.88288,95.04555,104.09288,79.5170731707317,10.0912936031818,209,32,548,"17417723",72.0324,4.6737959569162,7.6021620049445,"1",49.5249383235355,92.73,31.4643315087803,81,17417723,2.234,1,16.6729988090196,4.27711601779642,1.54197158024639,2.02843268117194,10.3071536263231,0.803793700647009,31.4643315087803,1
"Korea, Rep.","KR",2009,19143.8516053026,0.275268980329585,29644.4341541723,0.514682827535803,-0.322176320055025,102.00398,95.97579,104.2781,79.9682926829268,10.2674923837185,206,256,130,"15699663.2754",68.787,2.75668647737581,-0.456772388881106,"1",54.4989153545306,97.16,33.1295079193639,81.6,15699663.28,0.275,1,16.5691498229548,4.23101477359697,1.01402940681415,NA,10.2970296685642,-1.29098418131557,33.1295079193639,1
"Korea, Rep.","KR",2010,23087.2256438476,6.27401988865388,31740.4595596848,0.49822508440111,-0.0319764761017757,101.71987,96.36496,102.79102,80.1170731707317,11.8407815694809,211,257,75,"19456000",92.3336,2.93918135927598,13.0278215436911,"1",57.6098629554377,102.47,34.7039081302741,83.7,19456000,6.274,1,16.783666063748,4.5254081056017,1.07813109335055,2.56708718941497,10.3653474728566,1.83641410976849,34.7039081302741,1
"Korea, Rep.","KR",2011,25096.2638838239,2.89141199434026,32546.7536531234,0.768971758582589,0.543422406173967,101.71196,96.89766,100.74714,80.5682926829269,11.3375440239906,142,265,62,"21543000",89.7224,4.02584624959385,15.4171997110504,"1",59.1901496156793,105.46,35.8724640717915,83.7591201534472,21543000,2.891,1,16.8855614957606,4.49672045918278,1.39273513711774,2.73548375054451,10.3904329085039,1.06160246303421,35.8724640717915,1
"Korea, Rep.","KR",2012,25466.7605170594,1.86559949596563,33557.1287196434,0.525713660600414,-0.316342044122091,100.33031,97.80176,97.42759,80.819512195122,11.2971670925617,148,12,58,"22617900",88.5246,2.18722120847932,5.79341076341532,"1",60.1254310796952,107.12,36.4611027038628,84.07,22617900,1.866,1,16.9342521861462,4.48328047949016,0.782631883575192,1.75672119645646,10.4210046002953,0.623797102425152,36.4611027038628,1
"Korea, Rep.","KR",2013,27182.7343101935,2.69615096128955,34244.3121393117,0.455218622164662,-0.134093982559327,98.06349,99.36505,95.60864,81.2707317073171,11.9462117552757,153,13,27,"23711000",94.0605,1.30137705753611,3.82023744755062,"1",60.2495680019812,108.61,37.217692221962,84.77,23711000,2.696,1,16.9814496334491,4.54393819225867,0.263422978859353,1.34031257973136,10.4412757609742,0.991769193050061,37.217692221962,1
"Korea, Rep.","KR",2014,29249.5752209742,2.55621950883497,35324.4976704773,0.628149861433639,0.379886126904589,98.30577,99.86733,94.85205,81.7219512195122,12.2063912451267,158,260,28,"24818667.4666667",89.0002,1.27471470205519,2.09556327909372,"1",58.2541894095719,113.2,37.9366291516462,87.5568264944747,24818667.47,2.556,1,17.0271066485477,4.48863861692063,0.242722390477725,0.739822385537988,10.4723319872245,0.938443536515288,37.9366291516462,1
"Korea, Rep.","KR",2015,28732.2310762599,2.26842940068582,37907.5003102016,0.527288497407793,-0.160568950529812,98.78454,100.0078,94.33984,82.0243902439024,12.5041455030441,164,259,32,"25354352.1888889",85.6138,0.706208169859214,0.23419714213108,"1",56.8300378727442,115.96,39.4002368175428,89.9,25354352.19,2.268,1,17.0484609572891,4.44984648510723,-0.347845226793491,-1.45159203057837,10.5429042688582,0.818898385865506,39.4002368175428,1
"Korea, Rep.","KR",2016,29288.8704389833,2.5391447288435,39567.0166243445,0.396851823381145,-0.247372500382407,97.71842,100.48505,94.03362,82.2756097560976,13.0706921219826,166,248,21,"26152976.6301852",86.8104,0.971674763956376,2.37228906653245,"1",54.9896018231953,120.23,40.3183389466901,92.84302568,26152976.63,2.539,1,17.0794735710603,4.46372643015718,-0.0287341354975883,0.863855339870794,10.5857511366507,0.931770302722541,40.3183389466901,1
"Korea, Rep.","KR",2017,31616.8434004683,2.87019696151147,41001.0668862273,0.280968018301691,-0.292007742567827,98.0886,100.33825,94.34969,82.6268292682927,13.4153068065643,145,247,42,"27415800",100.476,1.94445590723395,2.48034493797871,"1",52.5373296737159,124.59,41.4822018335337,95.06942188,27415800,2.87,1,17.1266300474998,4.6099188930103,0.664982198724761,0.908397638399707,10.6213533669632,1.05431202977153,41.4822018335337,1
"Korea, Rep.","KR",2018,33340.265151682,2.17808658926315,42136.0803851851,0.475334410431755,0.69177407914577,NA,NA,NA,82.6268292682927,NA,157,246,49,"28945400",NA,1.47586240396369,3.47280997775425,"1",50.6272919648213,129.67,41.5969285839327,96.0228595797887,28945400,2.178,1,17.1809218547122,NA,0.389242499585995,1.24496405811426,10.6486596689169,0.778407024510769,41.5969285839327,1
"Malaysia","MY",1990,2441.74199054895,5.98030357369224,6818.40198241195,2.81728483055277,-0.0391411251906491,94.39872,63.41499,7.1771,70.865,NA,NA,NA,432,NA,99.0502,2.61780104712051,17.8191493191939,"0",NA,NA,NA,NA,NA,4.477,1,NA,4.59562679232475,0.962334670375597,2.88027368348422,8.82738040995249,1.49895317925883,NA,0
"Malaysia","MY",1991,2653.52674224908,6.64644795922746,7517.49071011219,2.68205518254003,-0.047999991533056,95.36952,64.52564,7.88395,71.106,NA,NA,NA,474,NA,105.676,4.35833333333302,15.7703418035337,"0",NA,NA,NA,NA,NA,7.895,1,NA,4.66037780938419,1.47208972128281,2.75813107502882,8.92498767909367,2.06622964770761,NA,0
"Malaysia","MY",1992,3113.64633254193,6.11914067149783,8159.29637876591,2.57309313861009,-0.0406263244094581,96.53317,65.61163,8.91354,71.326,NA,NA,NA,498,NA,126.985,4.7672282999282,12.595793662332,"0",NA,NA,NA,NA,NA,5.915,1,NA,4.84406896924681,1.56176506681668,2.53336292189883,9.00691321614788,1.77749149743035,NA,0
"Malaysia","MY",1993,3433.16331604191,7.175095518136,8951.92093786628,2.50609451104874,-0.0260381664993056,97.1476,64.53342,9.2152,71.519,NA,NA,NA,460,NA,224.451,3.53658536585388,11.5425359873935,"0",NA,NA,NA,NA,NA,6.902,1,NA,5.41365742055328,1.26316167571633,2.44603899321035,9.09962341816839,1.93181122467581,NA,0
"Malaysia","MY",1994,3728.11197385963,6.51910873308152,9739.12557390314,2.49669362855068,-0.0037512082870832,97.25382,64.77854,10.14395,71.687,NA,NA,NA,515,NA,265.564,3.72497055359286,21.906724494877,"0",NA,NA,NA,NA,NA,6.282,1,NA,5.58185586624693,1.31505894672454,3.08679364425144,9.18390661579974,1.83768840111645,NA,0
"Malaysia","MY",1995,4329.70736419882,7.09452546259908,10648.771293252,2.52135264865953,0.00987667041997642,97.47978,64.82162,10.97444,71.834,NA,31,61,51,NA,229.303,3.45057509584896,18.9645279179836,"0",NA,NA,NA,NA,NA,6.962,1,NA,5.43504427307526,1.23854091160027,2.94257028255494,9.27319979295613,1.94046678938925,NA,0
